,order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,review_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
77558,64bbe3a7dae1ea0dae5ac315fe779596,85aba4309838f346319dd7c5e1eb9f0c,delivered,2017-06-11 12:44:42,2017-06-13 03:50:18,2017-06-14 15:03:34,2017-06-21 16:41:24,2017-07-05 00:00:00,ad5b5b2868cf74d9d9718095c982a341,5.0,,,2017-06-22 00:00:00,2017-06-25 14:04:22
77559,64bbe3a7dae1ea0dae5ac315fe779596,85aba4309838f346319dd7c5e1eb9f0c,delivered,2017-06-11 12:44:42,2017-06-13 03:50:18,2017-06-14 15:03:34,2017-06-21 16:41:24,2017-07-05 00:00:00,82473e05c5914d11febd344166d93976,5.0,,,2017-06-22 00:00:00,2017-06-23 12:09:28
77725,7dc8487f60263dbf289600757f5c6f99,8a8440c5a7fd24d8bd07df72f6abf753,delivered,2017-05-22 22:21:31,2017-05-22 22:30:16,2017-05-24 12:14:23,2017-05-26 09:58:01,2017-06-29 00:00:00,4f01834baa95e8393c109248cc1fdcf9,4.0,,,2017-05-31 00:00:00,2017-06-01 01:06:27
77726,7dc8487f60263dbf289600757f5c6f99,8a8440c5a7fd24d8bd07df72f6abf753,delivered,2017-05-22 22:21:31,2017-05-22 22:30:16,2017-05-24 12:14:23,2017-05-26 09:58:01,2017-06-29 00:00:00,87907dcffd28bd5bfad86965165460b9,4.0,,,2017-05-27 00:00:00,2017-05-30 13:52:12
77804,138db286991b7cc18370680e5f5154da,fd0fcdbd68483dafd1be738a3879afff,delivered,2017-09-08 00:05:47,2017-09-08 00:25:24,2017-09-11 15:37:59,2017-09-21 17:49:06,2017-10-04 00:00:00,38edbd0493567c84669b17cf6f7eda43,4.0,,,2017-09-22 00:00:00,2017-09-23 13:25:31
77805,138db286991b7cc18370680e5f5154da,fd0fcdbd68483dafd1be738a3879afff,delivered,2017-09-08 00:05:47,2017-09-08 00:25:24,2017-09-11 15:37:59,2017-09-21 17:49:06,2017-10-04 00:00:00,6ef5a72381dcf64b810abd382e254161,4.0,,,2017-09-22 00:00:00,2017-09-23 13:24:32
77807,6f78a74ebcd33afa2bccc0c0a82ff04a,abb3c38326d02b67b1912e2d7a87d735,delivered,2018-02-13 10:20:55,2018-02-15 03:51:08,2018-02-21 10:53:36,2018-03-02 16:18:38,2018-03-13 00:00:00,2cef8ea456a6210da27879af5b05a82b,5.0,,"Entregou o produto no prazo, bom preço.",2018-03-03 00:00:00,2018-03-04 12:53:32
77808,6f78a74ebcd33afa2bccc0c0a82ff04a,abb3c38326d02b67b1912e2d7a87d735,delivered,2018-02-13 10:20:55,2018-02-15 03:51:08,2018-02-21 10:53:36,2018-03-02 16:18:38,2018-03-13 00:00:00,4687cd3dc8cbaa6b8932ab101d02a937,5.0,,,2018-03-10 00:00:00,2018-03-11 14:21:09
78038,30143cbe639436a82c4936717cc5ecb6,d7602c50f544cd619427d56ae028a08b,delivered,2018-03-02 16:48:42,2018-03-02 17:10:38,2018-03-06 16:35:33,2018-03-11 19:02:55,2018-03-20 00:00:00,136ba525d14e037e042cff1178d2a3e3,4.0,,,2018-03-12 00:00:00,2018-03-13 00:07:45
78039,30143cbe639436a82c4936717cc5ecb6,d7602c50f544cd619427d56ae028a08b,delivered,2018-03-02 16:48:42,2018-03-02 17:10:38,2018-03-06 16:35:33,2018-03-11 19:02:55,2018-03-20 00:00:00,cdaf2794e96fd94fa8bdfb57b7115797,5.0,,,2018-03-12 00:00:00,2018-03-13 00:04:13
78354,b9a528ec4ad891d009b3dc50588218f1,518443930ad4ef078459ca33a710cf3e,delivered,2018-04-19 08:26:02,2018-04-19 08:35:12,2018-04-27 12:30:00,2018-05-09 23:08:28,2018-05-09 00:00:00,832acec9bbf4efe65c3fb6423d8b4ed7,4.0,,,2018-05-10 00:00:00,2018-05-11 10:53:21
78355,b9a528ec4ad891d009b3dc50588218f1,518443930ad4ef078459ca33a710cf3e,delivered,2018-04-19 08:26:02,2018-04-19 08:35:12,2018-04-27 12:30:00,2018-05-09 23:08:28,2018-05-09 00:00:00,090aa2980b0aea78cd1ae73447d7d55b,4.0,,,2018-05-10 00:00:00,2018-05-11 10:52:52
78423,adbac4b12d94ba3f3e7c47dfe548fc81,1fd2567f42ea6e7de4f9772c09f1637f,delivered,2017-09-15 12:14:10,2017-09-15 12:35:09,2017-09-19 20:44:53,2017-09-22 16:57:27,2017-09-27 00:00:00,cc4a546666e8d13948e99ae86eaa2b43,5.0,,,2017-09-22 00:00:00,2017-09-25 13:55:57
78424,adbac4b12d94ba3f3e7c47dfe548fc81,1fd2567f42ea6e7de4f9772c09f1637f,delivered,2017-09-15 12:14:10,2017-09-15 12:35:09,2017-09-19 20:44:53,2017-09-22 16:57:27,2017-09-27 00:00:00,e9cf1b5368603de7222e94123cc1ceb5,5.0,,,2017-09-23 00:00:00,2017-09-25 13:56:35
78580,02355020fd0a40a0d56df9f6ff060413,b28f05c74142c8e7c6e07e5336fa63ae,delivered,2018-02-28 16:07:09,2018-03-02 02:15:42,2018-03-02 19:16:33,2018-04-10 14:48:49,2018-03-26 00:00:00,017f0e1ea6386de662cbeba299c59ad1,1.0,,ja reclamei varias vezes e ate hoje não sei onde foi parar o produto que comprei. quero cancelar esta compra e quero meu dinheiro de volta.,2018-03-29 00:00:00,2018-03-30 03:16:19
78581,02355020fd0a40a0d56df9f6ff060413,b28f05c74142c8e7c6e07e5336fa63ae,delivered,2018-02-28 16:07:09,2018-03-02 02:15:42,2018-03-02 19:16:33,2018-04-10 14:48:49,2018-03-26 00:00:00,0c8e7347f1cdd2aede37371543e3d163,3.0,,UM DOS PRODUTOS (ENTREGA02) COMPRADOS NESTE PEDIDO NAO RECEBI AINDA E OUTRO (ENTREGA01) RECEBI EMAIL QUE ESTA COM DIFICULDADES NA ENTREGA E NÃO TIVE MAIS NOTICIAS ,2018-03-21 00:00:00,2018-03-22 01:32:08
78636,ba89a3d7d01c8a2a0bbdb514a851e9f1,7cf9c49c88da7a1deb790fb3d2848c0b,delivered,2017-07-24 13:40:56,2017-07-25 06:43:03,2017-07-26 18:09:46,2017-08-10 14:52:31,2017-08-15 00:00:00,6e9bca18453897350cc1ad6c1bed49ef,1.0,,Não posso comentar pois ainda não recebi nada,2017-08-04 00:00:00,2017-08-07 16:19:06
78637,ba89a3d7d01c8a2a0bbdb514a851e9f1,7cf9c49c88da7a1deb790fb3d2848c0b,delivered,2017-07-24 13:40:56,2017-07-25 06:43:03,2017-07-26 18:09:46,2017-08-10 14:52:31,2017-08-15 00:00:00,268d71995d6c0c472faf0f13b442a00e,1.0,,Comprei 2 unidades é só chegou uma,2017-08-11 00:00:00,2017-08-12 03:34:40
78836,4df567e09f935eee9bbc8758526ec580,7ca0e3ed430a3fd17f445f6efe58174a,delivered,2017-06-22 10:32:47,2017-06-23 10:35:22,2017-06-27 08:06:42,2017-07-03 17:25:44,2017-07-14 00:00:00,d58f9679b78acce89b8b4e10ffce6517,3.0,,,2017-06-30 00:00:00,2017-07-01 15:16:27
78837,4df567e09f935eee9bbc8758526ec580,7ca0e3ed430a3fd17f445f6efe58174a,delivered,2017-06-22 10:32:47,2017-06-23 10:35:22,2017-06-27 08:06:42,2017-07-03 17:25:44,2017-07-14 00:00:00,233d24c475b40e667c78c9a964470461,2.0,,,2017-07-04 00:00:00,2017-07-05 12:17:02
79320,6cbe792e9ab88ffb6579d0b28088a988,961a23e97556fd80b1cad9d03d6fb0b1,delivered,2017-09-04 18:46:38,2017-09-04 19:15:14,2017-09-06 13:34:11,2017-09-11 22:24:33,2017-09-26 00:00:00,789297e8410caf139434c34f73a879bc,2.0,,,2017-09-12 00:00:00,2017-09-15 14:47:46
79321,6cbe792e9ab88ffb6579d0b28088a988,961a23e97556fd80b1cad9d03d6fb0b1,delivered,2017-09-04 18:46:38,2017-09-04 19:15:14,2017-09-06 13:34:11,2017-09-11 22:24:33,2017-09-26 00:00:00,30153632ebb19a673c80aa1b13e94c3d,4.0,,,2017-09-13 00:00:00,2017-09-14 14:10:09
79424,823384842bb58973b0c88e31c6f94da9,9c79fa52d8ef5e2e023052e24a06e896,delivered,2017-09-22 13:41:06,2017-09-23 14:10:10,2017-09-26 09:35:34,2017-10-10 19:48:47,2017-10-23 00:00:00,886021e9a8eaa7a323171dd82ea2f3bb,5.0,,,2017-10-11 00:00:00,2017-10-12 13:26:18
79425,823384842bb58973b0c88e31c6f94da9,9c79fa52d8ef5e2e023052e24a06e896,delivered,2017-09-22 13:41:06,2017-09-23 14:10:10,2017-09-26 09:35:34,2017-10-10 19:48:47,2017-10-23 00:00:00,4a6317eb7a62f385f1202165b7837f99,5.0,,,2017-09-30 00:00:00,2017-09-30 21:35:26
79557,2d4f4cfa89af135842ed4770de178752,8f9812b5317a9100b7eaf46812a796c2,delivered,2017-08-04 09:48:08,2017-08-04 10:50:17,2017-08-14 15:51:24,2017-08-18 19:54:58,2017-08-30 00:00:00,0312e419cafc4b8b3007685aa09cce91,3.0,,,2017-08-11 00:00:00,2017-08-24 16:04:12
79558,2d4f4cfa89af135842ed4770de178752,8f9812b5317a9100b7eaf46812a796c2,delivered,2017-08-04 09:48:08,2017-08-04 10:50:17,2017-08-14 15:51:24,2017-08-18 19:54:58,2017-08-30 00:00:00,09b871b3f4f85d3595cb37054a9105f1,3.0,,,2017-08-19 00:00:00,2017-08-24 16:04:24
79579,95442deb81a5d91c97c0df96b431634a,daddb546b42f656e57ba8a3cf71a309f,delivered,2018-07-19 11:54:25,2018-07-20 04:45:21,2018-07-23 08:22:00,2018-07-26 16:16:59,2018-08-02 00:00:00,2ab01c7345fd0f07939b7b9124213084,5.0,,"sempre compro neste site 
entrega antes do previsto
nunca tive problema
recomendo",2018-07-27 00:00:00,2018-07-28 11:40:33
79580,95442deb81a5d91c97c0df96b431634a,daddb546b42f656e57ba8a3cf71a309f,delivered,2018-07-19 11:54:25,2018-07-20 04:45:21,2018-07-23 08:22:00,2018-07-26 16:16:59,2018-08-02 00:00:00,0780eea400c1cb80c0f3a07dadda0ce9,5.0,,,2018-07-27 00:00:00,2018-07-28 11:41:03
79826,2a680095a7549ad07085fb6863f91316,5eae6bd471777fe01da2ab35bb27ef2a,delivered,2017-11-20 23:34:26,2017-11-22 03:08:22,2017-11-22 21:42:32,2017-11-24 15:29:08,2017-12-04 00:00:00,45492b637a77865609f86bb4b99ed6d9,5.0,,,2017-11-25 00:00:00,2017-11-27 19:20:29
79827,2a680095a7549ad07085fb6863f91316,5eae6bd471777fe01da2ab35bb27ef2a,delivered,2017-11-20 23:34:26,2017-11-22 03:08:22,2017-11-22 21:42:32,2017-11-24 15:29:08,2017-12-04 00:00:00,76bea9c81fcf08bfb8e6c21e25a4976e,5.0,,,2017-11-24 00:00:00,2017-11-27 00:52:57
80154,eae81d7a6951b80a04eb152e76e3ba55,15652e306d7c3e9098df857da0db3201,delivered,2018-07-19 12:04:10,2018-07-19 12:23:16,2018-07-23 06:03:00,2018-07-26 20:37:23,2018-08-17 00:00:00,be96880817b432a0cc5fd6083d521c10,5.0,,,2018-07-27 00:00:00,2018-07-30 03:40:21
80155,eae81d7a6951b80a04eb152e76e3ba55,15652e306d7c3e9098df857da0db3201,delivered,2018-07-19 12:04:10,2018-07-19 12:23:16,2018-07-23 06:03:00,2018-07-26 20:37:23,2018-08-17 00:00:00,593f9a445a0e187ef2079acd1ffff0d2,5.0,,Rápido e eficiente ,2018-07-27 00:00:00,2018-07-28 20:14:27
80229,f93a732712407c02dce5dd5088d0f47b,ef9e24d18ac44872aa39e9bb721f9880,delivered,2018-02-15 13:09:29,2018-02-15 13:27:19,2018-02-19 23:08:07,2018-03-06 21:39:06,2018-03-07 00:00:00,d6517e29a505ea8f3199c123e5442d93,4.0,,,2018-02-25 00:00:00,2018-02-28 05:19:29
80230,f93a732712407c02dce5dd5088d0f47b,ef9e24d18ac44872aa39e9bb721f9880,delivered,2018-02-15 13:09:29,2018-02-15 13:27:19,2018-02-19 23:08:07,2018-03-06 21:39:06,2018-03-07 00:00:00,0174caf0ee5964646040cd94e15ac95e,1.0,,Produto entregue dentro de embalagem do fornecedor sem os parafusos de fixação das partes.,2018-03-07 00:00:00,2018-03-08 03:00:53
80320,0da7c9db070f692a9851de83c90a4371,edcc48d724e3f75e883641309b600474,delivered,2017-07-21 11:05:42,2017-07-21 11:15:21,2017-07-21 20:48:56,2017-07-24 18:15:49,2017-08-03 00:00:00,9216f81424452eb18e3ad1bb6f4a5028,5.0,,,2017-07-28 00:00:00,2017-07-28 23:37:20
80321,0da7c9db070f692a9851de83c90a4371,edcc48d724e3f75e883641309b600474,delivered,2017-07-21 11:05:42,2017-07-21 11:15:21,2017-07-21 20:48:56,2017-07-24 18:15:49,2017-08-03 00:00:00,5ccf9e14796ecb4f98ce11d896e9f0c0,5.0,,,2017-07-25 00:00:00,2017-07-26 00:11:16
80494,7150a9da273995bcf6c7c5beeb3e5c42,faf818567611ff0f84e721322fb8733f,delivered,2018-07-18 21:21:02,2018-07-18 21:30:20,2018-07-19 11:15:00,2018-07-27 11:24:51,2018-08-10 00:00:00,8c0c496d0c714edad925f4e35a084979,5.0,,,2018-07-28 00:00:00,2018-07-30 14:36:11
80495,7150a9da273995bcf6c7c5beeb3e5c42,faf818567611ff0f84e721322fb8733f,delivered,2018-07-18 21:21:02,2018-07-18 21:30:20,2018-07-19 11:15:00,2018-07-27 11:24:51,2018-08-10 00:00:00,8c6e0682f58e9baab36a7a8726a12af2,5.0,,,2018-07-27 00:00:00,2018-07-28 02:00:52
80593,76ac5a9b38c945eb910681d171e98c55,7cfc40e1c9c256c761f4a55ab39d9d62,delivered,2017-07-14 17:10:12,2017-07-18 05:55:39,2017-07-20 17:31:56,2017-07-25 22:17:55,2017-08-04 00:00:00,d01f8861801088198e20d318cb4e370e,1.0,,"Deveria colocar mais detalhes do produto no site... Eu comprei pensando que o tapete era daquele tradicional, não parecendo um cobertor... Não tinha foto da parte de trás do tapete no site... ",2017-07-25 00:00:00,2017-07-26 20:53:44
80594,76ac5a9b38c945eb910681d171e98c55,7cfc40e1c9c256c761f4a55ab39d9d62,delivered,2017-07-14 17:10:12,2017-07-18 05:55:39,2017-07-20 17:31:56,2017-07-25 22:17:55,2017-08-04 00:00:00,6177070c030d76ea524107172f4e9d9f,1.0,,Nas fotos do produto não tinha mostrando a parte de trás do tapete.. Eu comprei pensando que era o tapete com as costas tradicional... ,2017-07-26 00:00:00,2017-07-27 09:31:57
80857,b798fc527c548bfa5f069b5b29195275,ffb352544f1296ee263ecd1b69726e43,delivered,2017-10-29 11:59:52,2017-10-30 09:48:52,2017-10-31 18:31:44,2017-11-06 14:59:01,2017-11-29 00:00:00,fe3238d737c81b2c55fb371fe9468dc4,5.0,,,2017-11-07 00:00:00,2017-11-08 19:57:19
80858,b798fc527c548bfa5f069b5b29195275,ffb352544f1296ee263ecd1b69726e43,delivered,2017-10-29 11:59:52,2017-10-30 09:48:52,2017-10-31 18:31:44,2017-11-06 14:59:01,2017-11-29 00:00:00,393907d8e4b794865eff74489af712aa,5.0,,,2017-11-08 00:00:00,2017-11-08 19:57:57
80912,cec16bf8607acd5483286d4a74fb4365,06133ba8a78671888d881e2e5f35597d,delivered,2017-11-24 21:13:26,2017-11-24 23:59:35,2017-11-29 21:32:03,2017-12-07 19:15:06,2017-12-18 00:00:00,180cde00594a0f1861206374f6064df7,5.0,,,2017-12-12 00:00:00,2017-12-14 18:00:56
80913,cec16bf8607acd5483286d4a74fb4365,06133ba8a78671888d881e2e5f35597d,delivered,2017-11-24 21:13:26,2017-11-24 23:59:35,2017-11-29 21:32:03,2017-12-07 19:15:06,2017-12-18 00:00:00,d66026595671c84a6ed9385f6f498e97,1.0,,,2017-12-08 00:00:00,2017-12-10 21:46:33
80953,10f288cd8e6f4add2454d845e9df5af6,d6351c9f1d835238f1e2e76ea7472b87,delivered,2017-11-24 13:15:25,2017-11-25 04:55:33,2017-11-28 18:04:26,2017-12-06 22:27:55,2017-12-14 00:00:00,b86b60b19d7ff8f19b2e7998ab14f5ca,5.0,,,2017-12-07 00:00:00,2017-12-08 01:56:11
80954,10f288cd8e6f4add2454d845e9df5af6,d6351c9f1d835238f1e2e76ea7472b87,delivered,2017-11-24 13:15:25,2017-11-25 04:55:33,2017-11-28 18:04:26,2017-12-06 22:27:55,2017-12-14 00:00:00,0d2b06a1c383c420591bb62de6764d20,5.0,,,2017-12-09 00:00:00,2017-12-09 21:58:09
81139,3ba42e1ab3dfab510424d0872616a139,4da7cb25c4e56c5cd9bb52e32159cf18,delivered,2018-01-05 23:45:23,2018-01-05 23:54:42,2018-01-10 10:33:56,2018-01-23 18:59:48,2018-02-14 00:00:00,dc73cfa11ed97e1cbf8f4c6d627cd07f,5.0,,Tudo de bom. ,2018-01-24 00:00:00,2018-01-26 20:05:54
81140,3ba42e1ab3dfab510424d0872616a139,4da7cb25c4e56c5cd9bb52e32159cf18,delivered,2018-01-05 23:45:23,2018-01-05 23:54:42,2018-01-10 10:33:56,2018-01-23 18:59:48,2018-02-14 00:00:00,a0689adf80eece4d3db0378bdc14949b,5.0,,Gostei do produto. ,2018-01-24 00:00:00,2018-01-26 20:01:09
81761,ffaabba06c9d293a3c614e0515ddbabc,27f334c3f646310457b7ab3135cd87c9,delivered,2017-11-23 14:43:38,2017-11-25 03:51:54,2017-11-28 22:08:24,2017-12-19 16:19:01,2017-12-21 00:00:00,5476dd0eaee7c4e2725cafb011aa758c,3.0,,,2017-12-20 00:00:00,2017-12-21 13:24:55
81762,ffaabba06c9d293a3c614e0515ddbabc,27f334c3f646310457b7ab3135cd87c9,delivered,2017-11-23 14:43:38,2017-11-25 03:51:54,2017-11-28 22:08:24,2017-12-19 16:19:01,2017-12-21 00:00:00,870d856a4873d3a67252b0c51d79b950,3.0,,,2017-12-20 00:00:00,2017-12-20 18:50:16
81863,b69113e2cb7e946f2aca03d4eab65c0f,4abe2ccb6ff7688f9b478818219d1387,delivered,2018-03-07 15:59:01,2018-03-07 16:15:43,2018-03-08 18:42:32,2018-03-20 19:44:25,2018-03-28 00:00:00,91329ecf8da4b2cf8c0a867f8d9ac4c7,5.0,,"compra entrege no prazo e produto ok

",2018-03-21 00:00:00,2018-03-22 13:18:59
81864,b69113e2cb7e946f2aca03d4eab65c0f,4abe2ccb6ff7688f9b478818219d1387,delivered,2018-03-07 15:59:01,2018-03-07 16:15:43,2018-03-08 18:42:32,2018-03-20 19:44:25,2018-03-28 00:00:00,46aaae0ad66af27f3486d70c382a817c,5.0,,,2018-03-21 00:00:00,2018-03-24 12:10:07
81941,4a34792ebbc108e28a7d9cc2332ed0e1,e6f379f514cfc3a51e06e52c2948f070,delivered,2017-06-19 08:18:34,2017-06-20 08:30:19,2017-06-21 12:45:28,2017-07-12 20:09:31,2017-07-21 00:00:00,55287e6149910803d344cf71ca8c7015,5.0,,,2017-07-13 00:00:00,2017-07-17 11:08:25
81942,4a34792ebbc108e28a7d9cc2332ed0e1,e6f379f514cfc3a51e06e52c2948f070,delivered,2017-06-19 08:18:34,2017-06-20 08:30:19,2017-06-21 12:45:28,2017-07-12 20:09:31,2017-07-21 00:00:00,4812973f7fb59a488cb5fcbafe275581,5.0,,,2017-07-13 00:00:00,2017-07-17 11:08:39
82038,14f6c86b695ea4ddd3dd4386d10388b0,6fb40909e0386762d1c2b1af9e6505dd,delivered,2017-06-07 14:10:15,2017-06-07 14:25:18,2017-06-09 10:59:28,2017-06-12 11:37:38,2017-06-21 00:00:00,6c3c56231c45f130228a386e4d9b124a,5.0,,,2017-06-13 00:00:00,2017-06-14 11:47:49
82039,14f6c86b695ea4ddd3dd4386d10388b0,6fb40909e0386762d1c2b1af9e6505dd,delivered,2017-06-07 14:10:15,2017-06-07 14:25:18,2017-06-09 10:59:28,2017-06-12 11:37:38,2017-06-21 00:00:00,948c1093fc5e0db2081ce9f9b4a1bf82,5.0,,,2017-06-13 00:00:00,2017-06-14 11:48:09
82049,6525d9ab0bff6133c63e9c0cfa55bfbd,c832d152c856c6728494bc3290aae7e9,delivered,2017-09-11 11:28:21,2017-09-11 11:43:51,2017-09-14 00:57:56,2017-09-19 13:38:58,2017-10-09 00:00:00,0b02c2a65dda278c123dd228d3f3cf35,1.0,,Demorou quase 15 dias pra falar que não tinha o produto no estoque... muita falta de responsabilidade da empresa.,2017-09-20 00:00:00,2017-10-06 11:29:05
82050,6525d9ab0bff6133c63e9c0cfa55bfbd,c832d152c856c6728494bc3290aae7e9,delivered,2017-09-11 11:28:21,2017-09-11 11:43:51,2017-09-14 00:57:56,2017-09-19 13:38:58,2017-10-09 00:00:00,aa46a0c2555463941a2c09b02c2dcd92,5.0,,"Recebi o suporte e a grelha certinho, muito bom....",2017-09-16 00:00:00,2017-10-06 14:59:24
82095,d61b915b69851aec8a8865f36cfd793e,102fc0966044243157bb81e4ee0a251e,delivered,2017-03-21 19:25:23,2017-03-21 19:25:23,2017-03-23 16:00:01,2017-03-28 14:54:11,2017-04-07 00:00:00,dcecf8e3ba584a9ebe49439490a914bb,5.0,,"entregue no prazo conbinado
",2017-03-28 00:00:00,2017-03-29 00:42:16
82096,d61b915b69851aec8a8865f36cfd793e,102fc0966044243157bb81e4ee0a251e,delivered,2017-03-21 19:25:23,2017-03-21 19:25:23,2017-03-23 16:00:01,2017-03-28 14:54:11,2017-04-07 00:00:00,59168ad031faf4d695bd0b532c8dc8c9,3.0,,,2017-03-29 00:00:00,2017-04-01 00:59:52
82138,013056cfe49763c6f66bda03396c5ee3,d3d38825275e47847abef7e1936b3bcb,delivered,2018-02-14 12:48:24,2018-02-14 12:55:56,2018-02-15 20:32:36,2018-03-03 12:09:00,2018-03-07 00:00:00,ab30810c29da5da8045216f0f62652a2,5.0,,,2018-02-22 00:00:00,2018-02-23 12:12:30
82139,013056cfe49763c6f66bda03396c5ee3,d3d38825275e47847abef7e1936b3bcb,delivered,2018-02-14 12:48:24,2018-02-14 12:55:56,2018-02-15 20:32:36,2018-03-03 12:09:00,2018-03-07 00:00:00,73413b847f63e02bc752b364f6d05ee9,4.0,,,2018-03-04 00:00:00,2018-03-05 17:02:00
82692,fe041ba1c9f54016432fa6ee91709dbc,7243a2e9ec5d80fa20402f7a1e14afff,delivered,2017-12-06 22:24:21,2017-12-06 22:33:33,2017-12-12 13:47:57,2017-12-19 18:08:59,2018-01-10 00:00:00,117b4a19af2b247561f0075f73d6eea1,5.0,,,2017-12-20 00:00:00,2017-12-20 22:04:37
82693,fe041ba1c9f54016432fa6ee91709dbc,7243a2e9ec5d80fa20402f7a1e14afff,delivered,2017-12-06 22:24:21,2017-12-06 22:33:33,2017-12-12 13:47:57,2017-12-19 18:08:59,2018-01-10 00:00:00,9da0796858da97acd8b67578388a3241,5.0,,"O cartucho está estourado (vazando), já contatei a empresa. Foi-me informado que haverá a troca!",2017-12-20 00:00:00,2017-12-20 22:03:18
82869,5ddea4bc0239f874cd7d6fd398d6045a,5d939e33176380aeed97a1ca037382f0,delivered,2017-06-05 17:54:00,2017-06-07 02:22:32,2017-06-07 11:41:51,2017-07-01 15:24:57,2017-07-04 00:00:00,1b5dc3da2372e9bb5518cd37cd9a9354,2.0,,Demorou para entregar,2017-06-22 00:00:00,2017-06-24 23:04:49
82870,5ddea4bc0239f874cd7d6fd398d6045a,5d939e33176380aeed97a1ca037382f0,delivered,2017-06-05 17:54:00,2017-06-07 02:22:32,2017-06-07 11:41:51,2017-07-01 15:24:57,2017-07-04 00:00:00,a57234928196a67db08f6a41adbb26fe,4.0,,Foi entregue no prazo.,2017-07-02 00:00:00,2017-07-03 01:45:12
82947,c27cd942c2a926d25153090afa106ceb,0e772d9e02b17408e716f35cd1dcc222,delivered,2017-06-15 14:26:01,2017-06-15 14:45:15,2017-06-20 14:22:03,2017-06-26 11:23:32,2017-07-10 00:00:00,f3b4c0f29e58c71d20f64876f5099617,5.0,,,2017-06-27 00:00:00,2017-06-27 19:29:43
82948,c27cd942c2a926d25153090afa106ceb,0e772d9e02b17408e716f35cd1dcc222,delivered,2017-06-15 14:26:01,2017-06-15 14:45:15,2017-06-20 14:22:03,2017-06-26 11:23:32,2017-07-10 00:00:00,0de114480bf17bae6e447ca8dff91d5e,5.0,,,2017-06-27 00:00:00,2017-06-27 19:29:13
83193,6390d8596b48fe36ecbd508af3770dec,5f302af18bb0da175bc7b0eff5307451,delivered,2017-11-24 12:58:54,2017-11-24 15:13:32,2017-11-27 21:48:39,2017-12-05 00:32:49,2017-12-28 00:00:00,5395e388be6105b6a76ddcce4557356f,4.0,,,2017-12-06 00:00:00,2017-12-08 11:27:16
83194,6390d8596b48fe36ecbd508af3770dec,5f302af18bb0da175bc7b0eff5307451,delivered,2017-11-24 12:58:54,2017-11-24 15:13:32,2017-11-27 21:48:39,2017-12-05 00:32:49,2017-12-28 00:00:00,4fea089659b78b233489192ca88d8448,4.0,,,2017-12-05 00:00:00,2017-12-08 00:30:08
83196,aa2ae4efd578f1c304128a899e4d1a17,3cb66f1169b5dd1fc680f9a951641612,delivered,2017-06-08 22:46:23,2017-06-08 22:55:08,2017-06-14 08:05:16,2017-06-22 08:34:03,2017-07-04 00:00:00,94993f2eb60769cc47cc5e587edf1837,5.0,,Ótima a sim que presizar compra vou comprar ,2017-06-23 00:00:00,2017-06-24 00:11:22
83197,aa2ae4efd578f1c304128a899e4d1a17,3cb66f1169b5dd1fc680f9a951641612,delivered,2017-06-08 22:46:23,2017-06-08 22:55:08,2017-06-14 08:05:16,2017-06-22 08:34:03,2017-07-04 00:00:00,7649f28b65ccbc21f948f7b2382e5c61,5.0,,Ótimo recomendo é ótimo,2017-06-20 00:00:00,2017-06-20 15:44:09
83229,8d771479430ddcc5431d2ef4aa207204,93af7e4b75f74f04187970ba13ab3873,delivered,2017-06-06 21:31:50,2017-06-06 21:45:13,2017-06-10 09:49:28,2017-06-19 14:41:48,2017-07-03 00:00:00,5d4b9d006f25dbfdcb801b524747b172,5.0,,otima,2017-06-20 00:00:00,2017-06-21 23:01:49
83230,8d771479430ddcc5431d2ef4aa207204,93af7e4b75f74f04187970ba13ab3873,delivered,2017-06-06 21:31:50,2017-06-06 21:45:13,2017-06-10 09:49:28,2017-06-19 14:41:48,2017-07-03 00:00:00,2486dec8ac0f7cb4d8a894cc6b3c3338,5.0,,,2017-06-20 00:00:00,2017-06-21 23:03:26
83310,807303007d46225288462ecc115905fe,5dac2f05fd146bd6f93452ece17711e5,delivered,2017-07-06 10:23:06,2017-07-07 02:50:35,2017-07-11 14:04:50,2017-07-12 16:57:04,2017-07-20 00:00:00,faa5dbe7f671d01e1566975766cd8e4e,4.0,,,2017-07-13 00:00:00,2017-07-14 06:26:26
83311,807303007d46225288462ecc115905fe,5dac2f05fd146bd6f93452ece17711e5,delivered,2017-07-06 10:23:06,2017-07-07 02:50:35,2017-07-11 14:04:50,2017-07-12 16:57:04,2017-07-20 00:00:00,33904eb082710bbb2db537483596adc4,5.0,,,2017-07-13 00:00:00,2017-07-16 03:27:22
83559,3cf387bb14e9db171ccbb9b87ea607bb,0b240c246a1a3eceb71f40a707cc23c9,delivered,2018-02-27 10:55:42,2018-02-27 11:09:53,2018-03-12 18:18:29,2018-03-19 19:44:44,2018-03-23 00:00:00,dbdf1ea31790c8ecfcc6750525661a9b,1.0,,"O produto veio embalado apenas por um frágil envelope, o que ocasionou o fato da caixa do cartucho ficar totalmente destruída.",2018-03-20 00:00:00,2018-03-21 01:02:05
